starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 28 16:49:12 2017	1511905752	33	121	154	121
Tue Nov 28 16:49:12 2017	1511905752	33	121	154	121
Tue Nov 28 16:49:11 2017	1511905751	8	147	154	147
Tue Nov 28 16:49:12 2017	1511905752	12	148	159	146
Tue Nov 28 16:49:12 2017	1511905752	13	147	160	147
Tue Nov 28 16:49:12 2017	1511905752	14	146	160	146
Tue Nov 28 16:49:12 2017	1511905752	12	148	160	148
Tue Nov 28 16:49:12 2017	1511905752	15	146	161	146
Tue Nov 28 16:49:12 2017	1511905752	12	150	161	150
Tue Nov 28 16:49:12 2017	1511905752	7	155	162	153
Tue Nov 28 16:49:12 2017	1511905752	23	140	162	140
Tue Nov 28 16:49:11 2017	1511905751	11	151	163	151
Tue Nov 28 16:49:11 2017	1511905751	7	156	163	155
Tue Nov 28 16:49:12 2017	1511905752	25	140	164	140
Tue Nov 28 16:49:11 2017	1511905751	8	157	165	157
Tue Nov 28 16:49:12 2017	1511905752	24	141	165	141
Tue Nov 28 16:49:12 2017	1511905752	9	157	166	157
Tue Nov 28 16:49:12 2017	1511905752	9	157	166	157
Tue Nov 28 16:49:12 2017	1511905752	10	156	166	156
Tue Nov 28 16:49:12 2017	1511905752	8	159	167	159
Tue Nov 28 16:49:12 2017	1511905752	8	159	167	158
Tue Nov 28 16:49:12 2017	1511905752	22	146	168	146
Tue Nov 28 16:49:12 2017	1511905752	18	151	170	151
Tue Nov 28 16:49:12 2017	1511905752	22	150	172	150
Tue Nov 28 16:49:12 2017	1511905752	20	152	172	152
Tue Nov 28 16:49:10 2017	1511905750	31	142	174	142
Tue Nov 28 16:49:12 2017	1511905752	24	151	175	151
Tue Nov 28 16:49:10 2017	1511905750	21	155	176	155
Tue Nov 28 16:49:12 2017	1511905752	23	154	177	154
Tue Nov 28 16:49:12 2017	1511905752	23	155	178	155
Tue Nov 28 16:49:10 2017	1511905750	36	142	178	142
Tue Nov 28 16:49:11 2017	1511905751	3	176	179	176
Tue Nov 28 16:49:10 2017	1511905750	40	139	179	139
Tue Nov 28 16:49:11 2017	1511905751	5	174	179	174
Tue Nov 28 16:49:10 2017	1511905750	15	165	179	164
Tue Nov 28 16:49:12 2017	1511905752	14	165	179	164
Tue Nov 28 16:49:10 2017	1511905750	26	153	179	152
Tue Nov 28 16:49:10 2017	1511905750	25	155	180	155
Tue Nov 28 16:49:12 2017	1511905752	24	156	180	156
Tue Nov 28 16:49:10 2017	1511905750	42	138	180	138
Tue Nov 28 16:49:12 2017	1511905752	14	167	180	167
Tue Nov 28 16:49:10 2017	1511905750	46	136	182	136
Tue Nov 28 16:49:10 2017	1511905750	22	160	183	160
Tue Nov 28 16:49:12 2017	1511905752	13	171	184	171
Tue Nov 28 16:49:12 2017	1511905752	11	173	184	173
Tue Nov 28 16:49:12 2017	1511905752	10	175	184	175
Tue Nov 28 16:49:11 2017	1511905751	3	182	185	182
Tue Nov 28 16:49:12 2017	1511905752	13	172	185	172
Tue Nov 28 16:49:11 2017	1511905751	4	182	185	182
Tue Nov 28 16:49:12 2017	1511905752	15	171	186	171
Tue Nov 28 16:49:12 2017	1511905752	12	174	186	174
Tue Nov 28 16:49:12 2017	1511905752	45	143	187	143
Tue Nov 28 16:49:12 2017	1511905752	45	143	187	142
Tue Nov 28 16:49:12 2017	1511905752	15	173	188	173
Tue Nov 28 16:49:12 2017	1511905752	45	143	188	143
Tue Nov 28 16:49:12 2017	1511905752	14	175	189	175
Tue Nov 28 16:49:12 2017	1511905752	46	143	189	143
Tue Nov 28 16:49:12 2017	1511905752	46	144	189	144
Tue Nov 28 16:49:12 2017	1511905752	14	176	190	176
Tue Nov 28 16:49:12 2017	1511905752	14	176	190	176
Tue Nov 28 16:49:12 2017	1511905752	14	176	190	176
Tue Nov 28 16:49:12 2017	1511905752	14	176	190	176
Tue Nov 28 16:49:12 2017	1511905752	47	144	190	144
Tue Nov 28 16:49:12 2017	1511905752	46	145	191	145
Tue Nov 28 16:49:12 2017	1511905752	14	178	192	177
Tue Nov 28 16:49:11 2017	1511905751	12	181	193	181
Tue Nov 28 16:49:11 2017	1511905751	5	188	194	188
Tue Nov 28 16:49:10 2017	1511905750	16	178	194	178
Tue Nov 28 16:49:11 2017	1511905751	10	184	194	184
Tue Nov 28 16:49:11 2017	1511905751	13	182	194	182
